granule,row,col,label,aoi_pos_frac,data_frac,tier,dist_km,grounded_frac,ice_condition,vel_m_yr,source,timestamp
025_048,23040,28672,none,0.0,1.0,core,2.6,1.0,grounded,388.6,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,23040,29184,none,0.0,1.0,core,2.6,1.0,grounded,371.8,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,23040,29696,none,0.0,1.0,core,3.6,1.0,grounded,345.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,23040,31232,none,0.0,1.0,core,2.6,1.0,grounded,284.7,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,23040,32768,none,0.0,1.0,core,8.1,1.0,grounded,264.7,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,23040,33280,none,0.0,1.0,core,10.6,1.0,grounded,264.4,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,23552,9728,none,0.0,1.0,core,14.9,1.0,grounded,66.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,23552,16896,crevasse,0.300571,1.0,core,0.0,1.0,grounded,21.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,23552,17408,crevasse,0.890327,1.0,core,0.0,1.0,grounded,39.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,23552,17920,crevasse,0.965363,1.0,core,0.0,1.0,grounded,88.0,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,23552,18944,crevasse,0.999985,1.0,core,0.0,1.0,grounded,509.8,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,23552,30720,none,0.0,1.0,core,5.1,1.0,grounded,300.4,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,23552,32768,none,0.0,1.0,core,9.2,1.0,grounded,258.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,23552,33280,none,0.0,1.0,core,11.4,1.0,grounded,253.0,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,24064,10240,none,0.0,1.0,core,11.4,1.0,grounded,23.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,24064,17408,crevasse,0.723175,1.0,core,0.0,1.0,grounded,26.5,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,24064,17920,crevasse,0.996624,1.0,core,0.0,1.0,grounded,63.0,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,24064,18944,crevasse,0.999992,1.0,core,0.0,1.0,grounded,642.4,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,24064,26112,crevasse,0.999874,1.0,core,0.0,1.0,grounded,585.6,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,24064,26624,crevasse,0.999775,1.0,core,0.0,1.0,grounded,509.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,24064,27136,crevasse,0.986675,1.0,core,0.0,1.0,grounded,435.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,24064,30208,none,0.0,1.0,core,2.6,1.0,grounded,277.6,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,24064,30720,none,0.0,1.0,core,2.6,1.0,grounded,268.8,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,24064,32768,none,0.0,1.0,core,10.6,1.0,grounded,243.0,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,24064,33280,none,0.0,1.0,core,12.8,1.0,grounded,238.6,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,24576,9728,none,0.0,1.0,core,13.1,1.0,grounded,84.5,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,24576,17408,crevasse,0.613914,1.0,core,0.0,1.0,grounded,23.6,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,24576,17920,crevasse,0.992622,1.0,core,0.0,1.0,grounded,43.5,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,24576,18432,crevasse,0.99966,1.0,core,0.0,1.0,grounded,211.8,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,24576,18944,crevasse,1.0,1.0,core,0.0,1.0,grounded,755.0,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,24576,25600,crevasse,0.99889,1.0,core,0.0,1.0,grounded,636.7,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,24576,26112,crevasse,0.998035,1.0,core,0.0,1.0,grounded,539.8,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,24576,26624,crevasse,0.99984,1.0,core,0.0,1.0,grounded,508.5,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,24576,27136,crevasse,0.999992,1.0,core,0.0,1.0,grounded,480.0,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,24576,32256,none,0.0,1.0,core,7.7,1.0,grounded,213.5,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,24576,32768,none,0.0,1.0,core,10.2,1.0,grounded,207.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,24576,33280,none,0.0,1.0,core,12.8,1.0,grounded,206.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,24576,33792,none,0.0,1.0,core,15.4,1.0,grounded,198.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,25088,9728,none,0.0,1.0,core,12.8,1.0,grounded,83.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,25088,17920,crevasse,0.786373,1.0,core,0.0,1.0,grounded,28.0,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,25088,26112,crevasse,0.999683,1.0,core,0.0,1.0,grounded,495.4,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,25088,27136,crevasse,0.999989,1.0,core,0.0,1.0,grounded,450.4,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,25088,28160,crevasse,0.681183,1.0,core,0.0,1.0,grounded,303.8,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,25088,30720,none,0.0,1.0,core,2.6,1.0,grounded,170.4,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,25088,31232,none,0.0,1.0,core,3.6,1.0,grounded,177.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,25088,31744,none,0.0,1.0,core,5.7,1.0,grounded,183.5,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,25088,32256,none,0.0,1.0,core,8.1,1.0,grounded,175.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,25088,32768,none,0.0,1.0,core,10.6,1.0,grounded,167.8,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,25088,33280,none,0.0,1.0,core,13.1,1.0,grounded,160.3,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,25088,33792,none,0.0,1.0,core,15.6,1.0,grounded,143.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,25600,9728,none,0.0,1.0,core,12.8,1.0,grounded,75.8,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,25600,10240,none,0.0,1.0,core,10.2,1.0,grounded,17.3,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,25600,15360,crevasse,0.425011,1.0,core,0.0,1.0,grounded,30.3,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,25600,16384,crevasse,0.44136,1.0,core,0.0,1.0,grounded,19.4,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,25600,16896,crevasse,0.259258,1.0,core,0.0,1.0,grounded,17.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,25600,17920,crevasse,0.592541,1.0,core,0.0,1.0,grounded,22.3,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,25600,25088,crevasse,0.999733,1.0,core,0.0,1.0,grounded,761.8,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,25600,26624,crevasse,0.996552,1.0,core,0.0,1.0,grounded,426.5,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,25600,28160,crevasse,0.999104,1.0,core,0.0,1.0,grounded,299.4,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,25600,28672,crevasse,0.477161,1.0,core,0.0,1.0,grounded,194.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,25600,30720,none,0.0,1.0,core,2.6,1.0,grounded,97.0,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,25600,31744,none,0.0,1.0,core,7.2,1.0,grounded,103.5,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,25600,32768,none,0.0,1.0,core,11.4,1.0,grounded,95.0,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,25600,33280,none,0.0,1.0,core,13.8,1.0,grounded,90.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,25600,33792,none,0.0,1.0,core,16.2,1.0,grounded,85.8,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,26112,9728,none,0.0,1.0,core,13.1,1.0,grounded,85.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,26112,14848,crevasse,0.784348,1.0,core,0.0,1.0,grounded,58.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,26112,15360,crevasse,0.690418,1.0,core,0.0,1.0,grounded,49.7,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,26112,15872,crevasse,0.299046,1.0,core,0.0,1.0,grounded,24.3,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,26112,16384,crevasse,0.639061,1.0,core,0.0,1.0,grounded,30.3,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,26112,16896,crevasse,0.916382,1.0,core,0.0,1.0,grounded,29.6,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,26112,17408,crevasse,0.315475,1.0,core,0.0,1.0,grounded,17.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,26112,17920,crevasse,0.461632,1.0,core,0.0,1.0,grounded,20.0,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,26112,18432,crevasse,0.999187,1.0,core,0.0,1.0,grounded,330.8,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,26112,25600,crevasse,0.965973,1.0,core,0.0,1.0,grounded,472.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,26112,26112,crevasse,0.995792,1.0,core,0.0,1.0,grounded,415.6,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,26112,27648,crevasse,0.995651,1.0,core,0.0,1.0,grounded,263.7,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,26112,30208,none,0.0,1.0,core,2.6,1.0,grounded,72.8,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,26112,30720,none,0.0,1.0,core,3.6,1.0,grounded,68.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,26112,31232,none,0.0,1.0,core,5.7,1.0,grounded,60.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,26112,31744,none,0.0,1.0,core,8.1,1.0,grounded,64.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,26112,32256,none,0.0,1.0,core,10.6,1.0,grounded,59.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,26112,32768,none,0.0,1.0,core,12.8,1.0,grounded,62.3,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,26112,33280,none,0.0,1.0,core,14.9,1.0,grounded,60.3,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,26624,9728,none,0.0,1.0,core,13.8,1.0,grounded,107.5,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,26624,14848,crevasse,0.437706,1.0,core,0.0,1.0,grounded,56.6,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,26624,15360,crevasse,0.850349,1.0,core,0.0,1.0,grounded,97.5,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,26624,15872,crevasse,0.908295,1.0,core,0.0,1.0,grounded,57.5,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,26624,16384,crevasse,0.939011,1.0,core,0.0,1.0,grounded,51.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,26624,16896,crevasse,0.914402,1.0,core,0.0,1.0,grounded,60.8,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,26624,17408,crevasse,0.800735,1.0,core,0.0,1.0,grounded,33.0,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,26624,17920,crevasse,0.785896,1.0,core,0.0,0.875,grounded,41.3,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,26624,26112,crevasse,0.999249,1.0,core,0.0,1.0,grounded,328.7,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,26624,26624,crevasse,0.994427,1.0,core,0.0,1.0,grounded,297.0,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,26624,27136,crevasse,0.999054,1.0,core,0.0,1.0,grounded,205.5,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,26624,28160,crevasse,0.777576,1.0,core,0.0,1.0,grounded,105.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,26624,28672,crevasse,0.585953,1.0,core,0.0,1.0,grounded,75.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,26624,31744,none,0.0,1.0,core,7.2,1.0,grounded,31.8,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,27136,9728,none,0.0,1.0,core,14.9,1.0,grounded,148.3,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,27136,10240,none,0.0,1.0,core,12.8,1.0,grounded,45.5,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,27136,10752,none,0.0,1.0,core,10.2,1.0,grounded,19.5,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,27136,11264,none,0.0,1.0,core,7.7,1.0,grounded,15.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,27136,14848,crevasse,0.258251,1.0,core,0.0,1.0,grounded,44.4,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,27136,16384,crevasse,0.754372,1.0,core,0.0,0.875,grounded,105.8,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,27136,16896,crevasse,0.541763,1.0,core,0.0,0.75,grounded,94.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,27136,25600,crevasse,0.996674,1.0,core,0.0,1.0,grounded,260.4,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,27136,27136,crevasse,0.990517,1.0,core,0.0,1.0,grounded,96.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,27136,27648,crevasse,0.939144,1.0,core,0.0,1.0,grounded,83.7,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,27136,28160,crevasse,0.762909,1.0,core,0.0,1.0,grounded,73.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,27136,28672,crevasse,0.677177,1.0,core,0.0,1.0,grounded,53.4,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,27136,32256,none,0.0,1.0,core,8.1,1.0,grounded,18.4,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,27648,9728,none,0.0,1.0,core,15.6,1.0,grounded,216.8,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,27648,24576,crevasse,0.770882,1.0,core,0.0,0.75,grounded,730.7,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,27648,25088,crevasse,0.995678,1.0,core,0.0,1.0,grounded,256.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,27648,25600,crevasse,0.98259,1.0,core,0.0,1.0,grounded,158.7,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,27648,26624,crevasse,0.996731,1.0,core,0.0,1.0,grounded,82.6,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,27648,27136,crevasse,0.991142,1.0,core,0.0,1.0,grounded,67.6,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,27648,27648,crevasse,0.988701,1.0,core,0.0,1.0,grounded,61.8,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,27648,28160,crevasse,0.825539,1.0,core,0.0,1.0,grounded,51.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,27648,28672,crevasse,0.773716,1.0,core,0.0,1.0,grounded,39.7,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,27648,31744,none,0.0,1.0,core,5.1,1.0,grounded,16.3,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,28160,10240,none,0.0,1.0,core,13.8,1.0,grounded,170.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,28160,10752,none,0.0,1.0,core,11.4,1.0,grounded,37.0,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,28160,24576,crevasse,0.596081,1.0,core,0.0,0.688,grounded,564.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,28160,25600,crevasse,0.982986,1.0,core,0.0,1.0,grounded,117.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,28160,26112,crevasse,0.961624,1.0,core,0.0,1.0,grounded,108.7,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,28160,26624,crevasse,0.984528,1.0,core,0.0,1.0,grounded,79.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,28160,27136,crevasse,0.993031,1.0,core,0.0,1.0,grounded,73.7,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,28160,27648,crevasse,0.997532,1.0,core,0.0,1.0,grounded,58.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,28160,28160,crevasse,0.915527,1.0,core,0.0,1.0,grounded,46.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,28160,28672,crevasse,0.58746,1.0,core,0.0,1.0,grounded,42.4,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,28160,29184,crevasse,0.326843,1.0,core,0.0,1.0,grounded,36.4,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,28672,9728,none,0.0,1.0,core,17.2,1.0,grounded,252.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,28672,10752,none,0.0,1.0,core,12.8,1.0,grounded,86.4,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,28672,25088,crevasse,0.969486,1.0,core,0.0,0.938,grounded,151.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,28672,27136,crevasse,0.996483,1.0,core,0.0,1.0,grounded,98.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,28672,27648,crevasse,0.994946,1.0,core,0.0,1.0,grounded,85.4,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,28672,28160,crevasse,0.922554,1.0,core,0.0,1.0,grounded,62.4,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,28672,28672,crevasse,0.797474,1.0,core,0.0,1.0,grounded,52.6,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,28672,29184,crevasse,0.518681,1.0,core,0.0,1.0,grounded,38.5,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,29184,10240,none,0.0,1.0,core,15.4,1.0,grounded,223.3,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,29184,10752,none,0.0,1.0,core,12.8,1.0,grounded,153.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,29184,25600,crevasse,0.912132,1.0,core,0.0,0.938,grounded,225.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,29184,26112,crevasse,0.976181,1.0,core,0.0,1.0,grounded,213.0,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,29184,27136,crevasse,0.996681,1.0,core,0.0,1.0,grounded,135.3,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,29184,27648,crevasse,0.993927,1.0,core,0.0,1.0,grounded,115.7,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,29184,28160,crevasse,0.842346,1.0,core,0.0,1.0,grounded,73.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,29184,28672,crevasse,0.48336,1.0,core,0.0,1.0,grounded,48.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,29184,29184,crevasse,0.469929,1.0,core,0.0,1.0,grounded,37.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,29184,31744,none,0.0,1.0,core,2.6,1.0,grounded,17.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,29696,9728,none,0.0,1.0,core,18.1,1.0,grounded,196.8,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,29696,10240,none,0.0,1.0,core,15.6,1.0,grounded,207.4,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,29696,10752,none,0.0,1.0,core,13.1,1.0,grounded,179.7,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,29696,11264,none,0.0,1.0,core,10.6,1.0,grounded,41.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,29696,26624,crevasse,0.996395,1.0,core,0.0,1.0,grounded,196.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,29696,27648,crevasse,0.987411,1.0,core,0.0,1.0,grounded,100.5,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,29696,28160,crevasse,0.625751,1.0,core,0.0,1.0,grounded,53.8,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,29696,32768,none,0.0,1.0,core,2.6,1.0,grounded,21.7,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,29696,33280,none,0.0,1.0,core,2.6,1.0,grounded,21.3,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,30208,9728,none,0.0,1.0,core,18.6,1.0,grounded,158.6,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,30208,10240,none,0.0,1.0,core,16.2,1.0,grounded,196.4,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,30208,10752,none,0.0,1.0,core,13.8,1.0,grounded,186.7,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,30208,26624,crevasse,0.960735,1.0,core,0.0,1.0,grounded,82.5,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,30208,27136,crevasse,0.801311,1.0,core,0.0,1.0,grounded,46.7,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,30208,27648,crevasse,0.674774,1.0,core,0.0,1.0,grounded,29.4,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,30720,9728,none,0.0,1.0,core,19.5,1.0,grounded,136.3,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,30720,10240,none,0.0,1.0,core,17.2,1.0,grounded,185.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,30720,10752,none,0.0,1.0,core,14.9,1.0,grounded,191.0,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,30720,11264,none,0.0,1.0,core,12.8,1.0,grounded,149.6,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,30720,11776,none,0.0,1.0,core,10.6,1.0,grounded,52.8,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,30720,26112,crevasse,0.80592,1.0,core,0.0,1.0,grounded,41.8,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,30720,26624,crevasse,0.479076,1.0,core,0.0,1.0,grounded,29.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,30720,27136,crevasse,0.257812,1.0,core,0.0,1.0,grounded,23.8,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,30720,29184,crevasse,0.503792,1.0,core,0.0,1.0,grounded,51.0,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,30720,29696,crevasse,0.765881,1.0,core,0.0,1.0,grounded,48.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,30720,30208,crevasse,0.51173,1.0,core,0.0,1.0,grounded,46.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,31232,9728,none,0.0,1.0,core,20.6,1.0,grounded,120.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,31232,10240,none,0.0,1.0,core,18.5,1.0,grounded,156.5,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,31232,10752,none,0.0,1.0,core,16.2,0.875,grounded,187.6,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,31232,25600,crevasse,0.513245,1.0,core,0.0,0.75,grounded,34.8,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,31232,28160,crevasse,0.352135,1.0,core,0.0,1.0,grounded,54.6,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,31232,28672,crevasse,0.640301,1.0,core,0.0,1.0,grounded,67.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,31232,29184,crevasse,0.899155,1.0,core,0.0,1.0,grounded,87.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,31232,29696,crevasse,0.5774,1.0,core,0.0,1.0,grounded,78.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,31232,33280,none,0.0,1.0,core,2.6,1.0,grounded,43.6,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,31232,33792,none,0.0,1.0,core,2.6,1.0,grounded,39.5,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,31744,25600,crevasse,0.52449,1.0,core,0.0,0.562,grounded,40.4,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,31744,26112,crevasse,0.263744,1.0,core,0.0,1.0,grounded,19.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,31744,27136,crevasse,0.489544,1.0,core,0.0,1.0,grounded,57.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,31744,27648,crevasse,0.755318,1.0,core,0.0,1.0,grounded,129.0,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,31744,28160,crevasse,0.961296,1.0,core,0.0,1.0,grounded,140.8,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,31744,28672,crevasse,0.719501,1.0,core,0.0,1.0,grounded,107.4,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,31744,29696,crevasse,0.275154,1.0,core,0.0,1.0,grounded,105.7,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,31744,32768,none,0.0,1.0,core,2.6,1.0,grounded,56.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,31744,33792,none,0.0,1.0,core,5.1,1.0,grounded,42.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,32256,15872,crevasse,0.374405,1.0,core,0.0,1.0,grounded,78.8,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,32256,26624,crevasse,0.634346,1.0,core,0.0,0.812,grounded,102.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,32256,27136,crevasse,0.957664,1.0,core,0.0,1.0,grounded,203.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,32256,27648,crevasse,0.999741,1.0,core,0.0,1.0,grounded,262.7,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,32256,29184,crevasse,0.502434,1.0,core,0.0,1.0,grounded,118.0,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,32256,29696,crevasse,0.565384,1.0,core,0.0,1.0,grounded,133.3,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,32256,32768,none,0.0,1.0,core,2.6,1.0,grounded,64.5,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,32256,33280,none,0.0,1.0,core,5.1,1.0,grounded,51.8,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,32256,33792,none,0.0,1.0,core,7.2,1.0,grounded,44.8,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,32768,15872,crevasse,0.487411,1.0,core,0.0,0.875,grounded,302.4,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,32768,27648,crevasse,0.993572,1.0,core,0.0,1.0,grounded,306.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,32768,28160,crevasse,0.995289,1.0,core,0.0,1.0,grounded,239.7,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,32768,28672,crevasse,0.847046,1.0,core,0.0,1.0,grounded,165.7,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,32768,29184,crevasse,0.665298,1.0,core,0.0,1.0,grounded,156.5,alphaearth,2026-09-08T17:04:05.861996+00:00
