granule,row,col,label,aoi_pos_frac,data_frac,tier,dist_km,grounded_frac,ice_condition,vel_m_yr,source,timestamp
025_019,29696,36352,none,0.0,1.0,core,17.9,1.0,grounded,183.2,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30208,15872,none,0.0,1.0,core,17.9,1.0,grounded,27.7,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30208,16384,none,0.0,1.0,core,15.4,1.0,grounded,30.1,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30208,16896,none,0.0,1.0,core,12.8,1.0,grounded,30.8,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30208,17408,none,0.0,1.0,core,10.2,1.0,grounded,35.9,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30208,18432,none,0.0,1.0,core,5.1,1.0,grounded,40.9,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30208,18944,none,0.0,1.0,core,2.6,1.0,grounded,49.9,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30208,19456,crevasse,0.252609,1.0,core,0.0,1.0,grounded,65.9,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30208,19968,crevasse,0.731285,1.0,core,0.0,1.0,grounded,145.3,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30208,20480,crevasse,0.836708,1.0,core,0.0,1.0,grounded,312.8,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30208,20992,crevasse,0.805286,1.0,core,0.0,1.0,grounded,461.4,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30208,21504,crevasse,0.857792,1.0,core,0.0,1.0,grounded,629.3,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30208,29184,crevasse,0.71579,1.0,core,0.0,1.0,grounded,864.0,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30208,29696,crevasse,0.49976,1.0,core,0.0,1.0,grounded,719.6,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30208,31232,none,0.0,1.0,core,2.6,1.0,grounded,474.9,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30208,32768,none,0.0,1.0,core,2.6,1.0,grounded,399.2,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30208,33792,none,0.0,1.0,core,5.7,1.0,grounded,371.5,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30208,34304,none,0.0,1.0,core,8.1,1.0,grounded,335.1,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30208,34816,none,0.0,1.0,core,10.6,1.0,grounded,299.9,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30208,35328,none,0.0,1.0,core,13.1,1.0,grounded,289.4,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30208,35840,none,0.0,1.0,core,15.6,1.0,grounded,279.8,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30208,36352,none,0.0,1.0,core,18.1,1.0,grounded,263.2,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30720,15872,none,0.0,1.0,core,17.9,1.0,grounded,25.7,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30720,16384,none,0.0,1.0,core,15.4,1.0,grounded,26.6,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30720,16896,none,0.0,1.0,core,12.8,1.0,grounded,27.5,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30720,17408,none,0.0,1.0,core,10.2,1.0,grounded,30.4,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30720,17920,none,0.0,1.0,core,7.7,1.0,grounded,34.3,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30720,18432,none,0.0,1.0,core,5.1,1.0,grounded,33.7,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30720,18944,none,0.0,1.0,core,2.6,1.0,grounded,40.3,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30720,19968,crevasse,0.383617,1.0,core,0.0,1.0,grounded,97.4,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30720,20480,crevasse,0.966919,1.0,core,0.0,1.0,grounded,251.9,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30720,20992,crevasse,0.898617,1.0,core,0.0,1.0,grounded,432.0,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30720,22528,crevasse,0.254417,1.0,core,0.0,1.0,grounded,911.4,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30720,27648,none,0.0,1.0,core,2.6,1.0,grounded,1246.8,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30720,29184,crevasse,0.576302,1.0,core,0.0,1.0,grounded,861.2,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30720,29696,crevasse,0.594177,1.0,core,0.0,1.0,grounded,714.4,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30720,32768,none,0.0,1.0,core,2.6,1.0,grounded,448.9,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30720,33792,none,0.0,1.0,core,7.2,1.0,grounded,404.1,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30720,34304,none,0.0,1.0,core,9.2,1.0,grounded,378.3,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30720,34816,none,0.0,1.0,core,11.4,1.0,grounded,341.0,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,30720,35328,none,0.0,1.0,core,13.8,1.0,grounded,329.6,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,31232,13312,none,0.0,1.0,core,30.7,1.0,grounded,13.7,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,31232,17408,none,0.0,1.0,core,10.2,1.0,grounded,25.1,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,31232,17920,none,0.0,1.0,core,7.7,1.0,grounded,29.7,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,31232,18432,none,0.0,1.0,core,5.1,1.0,grounded,30.0,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,31232,18944,none,0.0,1.0,core,2.6,1.0,grounded,35.0,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,31232,20480,crevasse,0.834885,1.0,core,0.0,1.0,grounded,178.3,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,31232,20992,crevasse,0.931549,1.0,core,0.0,1.0,grounded,381.7,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,31232,21504,crevasse,0.814163,1.0,core,0.0,1.0,grounded,574.0,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,31232,22016,crevasse,0.681194,1.0,core,0.0,1.0,grounded,760.4,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,31232,22528,crevasse,0.324959,1.0,core,0.0,1.0,grounded,915.9,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,31232,25600,crevasse,0.91103,1.0,core,0.0,1.0,grounded,1517.7,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,31232,29184,crevasse,0.284008,1.0,core,0.0,1.0,grounded,860.6,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,31232,30720,crevasse,0.571507,1.0,core,0.0,1.0,grounded,649.9,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,31232,31232,crevasse,0.329742,1.0,core,0.0,1.0,grounded,619.7,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,31232,32256,none,0.0,1.0,core,2.6,1.0,grounded,502.7,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,31232,32768,none,0.0,1.0,core,3.6,1.0,grounded,461.9,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,31232,33792,none,0.0,1.0,core,8.1,1.0,grounded,417.0,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,31232,34304,none,0.0,1.0,core,10.6,1.0,grounded,394.4,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,31232,35328,none,0.0,1.0,core,14.9,1.0,grounded,343.4,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,31744,16384,none,0.0,1.0,core,15.4,1.0,grounded,17.1,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,31744,16896,none,0.0,1.0,core,12.8,1.0,grounded,17.4,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,31744,18432,none,0.0,1.0,core,5.1,1.0,grounded,25.0,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,31744,20480,crevasse,0.507164,1.0,core,0.0,1.0,grounded,110.1,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,31744,20992,crevasse,0.846775,1.0,core,0.0,1.0,grounded,314.3,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,31744,22016,crevasse,0.810043,1.0,core,0.0,1.0,grounded,735.5,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,31744,22528,crevasse,0.568134,1.0,core,0.0,1.0,grounded,910.4,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,31744,24576,crevasse,0.745449,1.0,core,0.0,1.0,grounded,1469.3,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,31744,27648,crevasse,0.250511,1.0,core,0.0,1.0,grounded,1372.0,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,31744,29184,crevasse,0.772221,1.0,core,0.0,1.0,grounded,885.1,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,31744,29696,crevasse,0.559425,1.0,core,0.0,1.0,grounded,786.8,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,31744,32256,none,0.0,1.0,core,2.6,1.0,grounded,523.1,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,31744,32768,none,0.0,1.0,core,5.1,1.0,grounded,471.7,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,31744,34304,none,0.0,1.0,core,11.4,1.0,grounded,389.4,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,31744,34816,none,0.0,1.0,core,13.8,1.0,grounded,363.3,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,31744,36352,none,0.0,1.0,core,20.6,1.0,grounded,333.7,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,32256,19968,none,0.0,1.0,core,2.6,1.0,grounded,39.6,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,32256,20992,crevasse,0.887856,1.0,core,0.0,1.0,grounded,225.6,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,32256,22016,crevasse,0.890835,1.0,core,0.0,1.0,grounded,696.3,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,32256,22528,crevasse,0.876408,1.0,core,0.0,1.0,grounded,894.6,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,32256,28672,crevasse,0.991089,1.0,core,0.0,1.0,grounded,1092.2,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,32256,29184,crevasse,0.997791,1.0,core,0.0,1.0,grounded,942.5,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,32256,29696,crevasse,0.9842,1.0,core,0.0,1.0,grounded,919.1,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,32256,31744,none,0.0,1.0,core,2.6,1.0,grounded,572.5,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,32256,32256,none,0.0,1.0,core,3.6,1.0,grounded,496.5,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,32256,32768,none,0.0,1.0,core,5.7,1.0,grounded,448.2,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,32256,33280,none,0.0,1.0,core,7.2,1.0,grounded,421.8,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,32256,35328,none,0.0,1.0,core,16.2,1.0,grounded,337.7,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,32768,19968,none,0.0,1.0,core,2.6,1.0,grounded,29.4,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,32768,20992,crevasse,0.732555,1.0,core,0.0,1.0,grounded,137.9,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,32768,21504,crevasse,0.934376,1.0,core,0.0,1.0,grounded,382.5,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,32768,22016,crevasse,0.929756,1.0,core,0.0,1.0,grounded,639.7,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,32768,22528,crevasse,0.929031,1.0,core,0.0,1.0,grounded,864.4,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,32768,30208,crevasse,0.904232,1.0,core,0.0,1.0,grounded,938.3,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,32768,31744,none,0.0,1.0,core,2.6,1.0,grounded,489.5,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,32768,33792,none,0.0,1.0,core,8.1,1.0,grounded,348.2,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,32768,34304,none,0.0,1.0,core,10.6,1.0,grounded,333.3,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,32768,34816,none,0.0,1.0,core,12.8,1.0,grounded,323.9,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,32768,35328,none,0.0,1.0,core,14.9,1.0,grounded,320.2,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,32768,35840,none,0.0,1.0,core,17.2,1.0,grounded,317.7,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,32768,36352,none,0.0,1.0,core,19.5,1.0,grounded,315.8,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,33280,21504,crevasse,0.656139,1.0,core,0.0,1.0,grounded,269.5,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,33280,22528,crevasse,0.886242,1.0,core,0.0,1.0,grounded,815.5,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,33280,24064,crevasse,0.960499,1.0,core,0.0,1.0,grounded,1450.5,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,33280,25600,crevasse,0.971008,1.0,core,0.0,1.0,grounded,1850.4,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,33280,30208,crevasse,0.990234,1.0,core,0.0,1.0,grounded,908.2,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,33280,30720,crevasse,0.572502,1.0,core,0.0,1.0,grounded,651.3,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,33280,31744,none,0.0,1.0,core,2.6,1.0,grounded,400.0,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,33280,32768,none,0.0,1.0,core,2.6,1.0,grounded,311.5,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,33280,33280,none,0.0,1.0,core,5.1,1.0,grounded,303.8,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,33280,34304,none,0.0,1.0,core,9.2,1.0,grounded,293.3,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,33280,34816,none,0.0,1.0,core,11.4,1.0,grounded,291.8,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,33280,35328,none,0.0,1.0,core,13.8,1.0,grounded,293.1,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,33280,35840,none,0.0,1.0,core,16.2,1.0,grounded,293.9,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,33792,23552,crevasse,0.985901,1.0,core,0.0,1.0,grounded,1258.9,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,33792,27136,crevasse,0.998062,1.0,core,0.0,1.0,grounded,1816.3,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,33792,28160,crevasse,0.99548,1.0,core,0.0,1.0,grounded,1510.1,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,33792,30208,crevasse,0.995907,1.0,core,0.0,1.0,grounded,818.3,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,33792,30720,crevasse,0.54932,1.0,core,0.0,1.0,grounded,540.2,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,33792,33280,none,0.0,1.0,core,3.6,1.0,grounded,253.6,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,33792,33792,none,0.0,1.0,core,5.7,1.0,grounded,252.2,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,33792,34304,none,0.0,1.0,core,8.1,1.0,grounded,248.7,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,33792,35328,none,0.0,1.0,core,12.8,1.0,grounded,252.5,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,33792,35840,none,0.0,1.0,core,14.9,1.0,grounded,257.4,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,33792,36352,none,0.0,1.0,core,17.2,1.0,grounded,260.0,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,34304,25088,crevasse,0.85738,1.0,core,0.0,1.0,grounded,1899.1,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,34304,28160,crevasse,0.994514,1.0,core,0.0,1.0,grounded,1599.5,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,34304,30208,crevasse,0.996265,1.0,core,0.0,1.0,grounded,708.9,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,34304,30720,crevasse,0.42984,1.0,core,0.0,1.0,grounded,462.1,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,34304,31232,crevasse,0.418804,1.0,core,0.0,1.0,grounded,354.7,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,34304,33280,none,0.0,1.0,core,2.6,1.0,grounded,209.7,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,34304,34304,none,0.0,1.0,core,7.2,1.0,grounded,184.6,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,34304,34816,none,0.0,1.0,core,9.2,1.0,grounded,176.3,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,34304,35328,none,0.0,1.0,core,11.4,1.0,grounded,179.9,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,34304,35840,none,0.0,1.0,core,13.8,1.0,grounded,178.0,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,34304,36352,none,0.0,1.0,core,16.2,1.0,grounded,180.1,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,34816,23040,crevasse,0.316032,1.0,core,0.0,1.0,grounded,842.1,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,34816,29184,crevasse,0.993412,1.0,core,0.0,1.0,grounded,1443.5,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,34816,30208,crevasse,0.728447,1.0,core,0.0,1.0,grounded,590.6,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,34816,31232,crevasse,0.569107,1.0,core,0.0,1.0,grounded,313.1,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,34816,31744,crevasse,0.336388,1.0,core,0.0,1.0,grounded,254.8,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,34816,33792,none,0.0,1.0,core,3.6,1.0,grounded,116.1,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,34816,34304,none,0.0,1.0,core,5.7,1.0,grounded,86.4,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,34816,34816,none,0.0,1.0,core,8.1,1.0,grounded,68.3,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,34816,35328,none,0.0,1.0,core,10.6,1.0,grounded,64.2,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,34816,35840,none,0.0,1.0,core,13.1,1.0,grounded,62.4,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,34816,36352,none,0.0,1.0,core,15.6,1.0,grounded,60.6,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,35328,22016,crevasse,0.31369,1.0,core,0.0,1.0,grounded,74.8,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,35328,22528,crevasse,0.348812,1.0,core,0.0,1.0,grounded,267.1,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,35328,30208,crevasse,0.472443,1.0,core,0.0,1.0,grounded,524.2,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,35328,31744,crevasse,0.746964,1.0,core,0.0,1.0,grounded,228.0,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,35328,32256,crevasse,0.282993,1.0,core,0.0,1.0,grounded,168.1,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,35328,33792,none,0.0,1.0,core,2.6,1.0,grounded,29.8,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,35328,34304,none,0.0,1.0,core,5.1,1.0,grounded,18.4,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,35840,22528,crevasse,0.40287,1.0,core,0.0,1.0,grounded,178.4,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,35840,30208,crevasse,0.474503,1.0,core,0.0,1.0,grounded,443.1,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,35840,33792,none,0.0,1.0,core,3.6,1.0,grounded,14.7,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,36352,19968,none,0.0,1.0,core,5.1,1.0,grounded,13.5,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,36352,22528,crevasse,0.427963,1.0,core,0.0,1.0,grounded,142.9,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,36352,29696,crevasse,0.99218,1.0,core,0.0,1.0,grounded,933.8,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,36352,30208,crevasse,0.737831,1.0,core,0.0,1.0,grounded,356.1,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,36864,21504,crevasse,0.279308,1.0,core,0.0,1.0,grounded,22.0,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,36864,22016,crevasse,0.353954,1.0,core,0.0,1.0,grounded,30.0,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,36864,22528,crevasse,0.406197,1.0,core,0.0,1.0,grounded,133.8,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,36864,23040,crevasse,0.286892,1.0,core,0.0,1.0,grounded,398.2,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,36864,29696,crevasse,0.925987,1.0,core,0.0,1.0,grounded,868.0,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,36864,30208,crevasse,0.934875,1.0,core,0.0,1.0,grounded,302.8,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,37376,21504,crevasse,0.541763,1.0,core,0.0,1.0,grounded,24.2,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,37376,22016,crevasse,0.700455,1.0,core,0.0,1.0,grounded,33.6,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,37376,22528,crevasse,0.658352,1.0,core,0.0,1.0,grounded,173.3,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,37376,23040,crevasse,0.620403,1.0,core,0.0,1.0,grounded,404.8,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,37376,25088,crevasse,0.716831,1.0,core,0.0,1.0,grounded,1985.6,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,37376,30208,crevasse,0.986473,1.0,core,0.0,1.0,grounded,241.1,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,37376,30720,crevasse,0.415646,1.0,core,0.0,1.0,grounded,92.5,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,37888,20992,crevasse,0.314056,1.0,core,0.0,1.0,grounded,28.1,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,37888,21504,crevasse,0.432732,1.0,core,0.0,1.0,grounded,29.9,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,37888,22016,crevasse,0.697235,1.0,core,0.0,1.0,grounded,51.5,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,37888,22528,crevasse,0.776146,1.0,core,0.0,1.0,grounded,239.3,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,37888,23040,crevasse,0.833736,1.0,core,0.0,1.0,grounded,423.1,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,37888,30208,crevasse,0.957405,1.0,core,0.0,1.0,grounded,182.3,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,37888,30720,crevasse,0.655987,1.0,core,0.0,1.0,grounded,63.6,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,38400,20480,crevasse,0.402462,1.0,core,0.0,1.0,grounded,25.2,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,38400,21504,crevasse,0.509346,1.0,core,0.0,1.0,grounded,34.5,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,38400,22016,crevasse,0.686222,1.0,core,0.0,1.0,grounded,69.9,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,38400,22528,crevasse,0.55088,1.0,core,0.0,1.0,grounded,290.5,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,38400,23040,crevasse,0.71011,1.0,core,0.0,1.0,grounded,432.7,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,38400,23552,crevasse,0.891014,1.0,core,0.0,1.0,grounded,618.6,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,38400,24576,crevasse,0.944572,1.0,core,0.0,1.0,grounded,1558.4,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,38400,29696,crevasse,0.989986,1.0,core,0.0,1.0,grounded,672.8,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,38400,30208,crevasse,0.839897,1.0,core,0.0,1.0,grounded,136.4,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,38400,30720,crevasse,0.660694,1.0,core,0.0,1.0,grounded,51.5,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,38400,31232,crevasse,0.612957,1.0,core,0.0,1.0,grounded,31.5,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,38912,19968,crevasse,0.382786,1.0,core,0.0,1.0,grounded,23.4,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,38912,20480,crevasse,0.56118,1.0,core,0.0,1.0,grounded,23.7,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,38912,20992,crevasse,0.390789,1.0,core,0.0,1.0,grounded,30.4,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,38912,21504,crevasse,0.313816,1.0,core,0.0,1.0,grounded,37.5,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,38912,22016,crevasse,0.357456,1.0,core,0.0,1.0,grounded,96.7,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,38912,22528,crevasse,0.343334,1.0,core,0.0,1.0,grounded,314.7,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,38912,23040,crevasse,0.754349,1.0,core,0.0,1.0,grounded,445.8,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,38912,23552,crevasse,0.553028,1.0,core,0.0,1.0,grounded,628.7,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,38912,29696,crevasse,0.982059,1.0,core,0.0,1.0,grounded,627.5,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,38912,30208,crevasse,0.791283,1.0,core,0.0,1.0,grounded,107.8,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,38912,30720,crevasse,0.682991,1.0,core,0.0,1.0,grounded,39.3,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,38912,31232,crevasse,0.486324,1.0,core,0.0,1.0,grounded,25.6,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,39424,19456,crevasse,0.334549,1.0,core,0.0,1.0,grounded,24.5,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,39424,19968,crevasse,0.486462,1.0,core,0.0,1.0,grounded,31.8,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,39424,20480,crevasse,0.751205,1.0,core,0.0,1.0,grounded,38.7,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,39424,20992,crevasse,0.769024,1.0,core,0.0,1.0,grounded,46.5,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,39424,21504,crevasse,0.393604,1.0,core,0.0,1.0,grounded,60.9,alphaearth,2026-09-02T21:55:23.071182+00:00
025_019,39424,22016,crevasse,0.83205,1.0,core,0.0,1.0,grounded,155.7,alphaearth,2026-09-02T21:55:23.071182+00:00
